Timestamp,session_id,participant_id,metric_type,task_type,value,unit
2025-10-24 01:35:34.341108,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:35:34.342118,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:35:34.343122,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:35:34.344095,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:35:35.323397,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:35:35.325157,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:35:35.326075,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:35:35.326901,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:35:35.327818,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:35:35.328847,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:35:35.329796,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:35:35.330611,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:35:35.331454,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:35:35.332430,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:35:35.333248,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:35:35.334087,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:35:36.321086,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:35:36.322554,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:35:36.323951,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:35:36.324797,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:35:36.325660,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:35:36.326631,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:35:36.327459,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:35:36.328277,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:35:36.329120,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:35:36.330097,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:35:36.330962,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:35:36.331774,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:35:46.775779,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:35:46.777248,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:35:46.778166,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:35:46.779024,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:35:46.779907,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:35:46.780818,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:35:46.781641,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:35:46.782449,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:35:46.783282,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:35:46.784250,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:35:46.785079,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:35:46.785861,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:03.228050,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:03.230794,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:03.231754,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:36:03.232623,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:03.233501,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:03.234399,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:03.235241,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:03.236152,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:03.237003,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:36:03.238037,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:03.239055,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:03.239879,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:04.235360,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:04.237039,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:04.238210,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:36:04.239277,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:04.240377,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:04.241437,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:04.242484,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:04.243524,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:04.244628,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:36:04.245641,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:04.246560,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:04.247386,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:05.228262,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:05.229704,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:05.231120,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:36:05.232044,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:05.232932,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:05.233830,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:05.234736,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:05.235560,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:05.236486,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:36:05.237403,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:05.238218,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:05.239071,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:06.226962,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:06.228464,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:06.229403,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:36:06.230280,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:06.231297,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:06.232128,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:06.232982,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:06.233808,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:06.234653,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:36:06.235484,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:06.236315,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:06.237126,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:07.226619,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:07.228179,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:07.229075,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:36:07.229927,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:07.230791,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:07.231782,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:07.232704,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:07.233536,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:07.234387,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:36:07.235361,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:07.236180,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:07.237014,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:08.234283,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:08.235806,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:08.236787,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:36:08.237677,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:08.238545,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:08.239506,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:08.240321,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:08.241123,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:08.241957,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:36:08.242842,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:08.243689,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:08.244527,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:11.226877,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:11.228407,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:11.229343,S009,S001,User Accuracy,Sorting Task,100,%
2025-10-24 01:36:11.230188,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:11.231041,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:11.232049,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:11.232877,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:11.233885,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:11.234772,S009,S001,Throughput,Inspection Task,0,box / s
2025-10-24 01:36:11.235669,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:11.236514,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:11.237362,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:12.229118,S009,S001,Throughput,Sorting Task,0,box / s
2025-10-24 01:36:12.230627,S009,S001,Actual Error Rate,Sorting Task,0,%
2025-10-24 01:36:12.231498,S009,S001,User Accuracy,Sorting Task,0,%
2025-10-24 01:36:12.232318,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:12.233170,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:12.234169,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:12.235378,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:12.236190,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:12.237026,S009,S001,Throughput,Inspection Task,0.125,box / s
2025-10-24 01:36:12.238049,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:12.238841,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:12.239801,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:13.227105,S009,S001,Throughput,Sorting Task,0.1111111111111111,box / s
2025-10-24 01:36:13.228657,S009,S001,Actual Error Rate,Sorting Task,100.0,%
2025-10-24 01:36:13.229524,S009,S001,User Accuracy,Sorting Task,0,%
2025-10-24 01:36:13.230348,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:13.231207,S009,S001,Throughput,Packaging Task,0,box / s
2025-10-24 01:36:13.232019,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:13.232817,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:13.233610,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:13.234442,S009,S001,Throughput,Inspection Task,0.2222222222222222,box / s
2025-10-24 01:36:13.235469,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:13.236524,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:13.237923,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:14.232192,S009,S001,Throughput,Sorting Task,0.1,box / s
2025-10-24 01:36:14.233576,S009,S001,Actual Error Rate,Sorting Task,200.0,%
2025-10-24 01:36:14.234553,S009,S001,User Accuracy,Sorting Task,0,%
2025-10-24 01:36:14.235632,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:14.236609,S009,S001,Throughput,Packaging Task,0.1,box / s
2025-10-24 01:36:14.237647,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:14.238648,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:14.239624,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:14.240629,S009,S001,Throughput,Inspection Task,0.3,box / s
2025-10-24 01:36:14.241641,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:14.242449,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:14.243244,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:15.227222,S009,S001,Throughput,Sorting Task,0.09090909090909091,box / s
2025-10-24 01:36:15.228749,S009,S001,Actual Error Rate,Sorting Task,200.0,%
2025-10-24 01:36:15.229590,S009,S001,User Accuracy,Sorting Task,0,%
2025-10-24 01:36:15.230386,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:15.231234,S009,S001,Throughput,Packaging Task,0.18181818181818182,box / s
2025-10-24 01:36:15.232163,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:15.233010,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:15.233823,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:15.234653,S009,S001,Throughput,Inspection Task,0.2727272727272727,box / s
2025-10-24 01:36:15.235567,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:15.236354,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:15.237136,S009,S001,Corrections,Inspection Task,0,box
2025-10-24 01:36:16.235277,S009,S001,Throughput,Sorting Task,0.16666666666666666,box / s
2025-10-24 01:36:16.236827,S009,S001,Actual Error Rate,Sorting Task,100.0,%
2025-10-24 01:36:16.237788,S009,S001,User Accuracy,Sorting Task,0,%
2025-10-24 01:36:16.238655,S009,S001,Corrections,Sorting Task,0,box
2025-10-24 01:36:16.239603,S009,S001,Throughput,Packaging Task,0.16666666666666666,box / s
2025-10-24 01:36:16.240582,S009,S001,Actual Error Rate,Packaging Task,0,%
2025-10-24 01:36:16.241397,S009,S001,User Accuracy,Packaging Task,100,%
2025-10-24 01:36:16.242204,S009,S001,Corrections,Packaging Task,0,box
2025-10-24 01:36:16.243055,S009,S001,Throughput,Inspection Task,0.3333333333333333,box / s
2025-10-24 01:36:16.243921,S009,S001,Actual Error Rate,Inspection Task,0,%
2025-10-24 01:36:16.244839,S009,S001,User Accuracy,Inspection Task,100,%
2025-10-24 01:36:16.245790,S009,S001,Corrections,Inspection Task,0,box
